   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
+0.00044734369       -0.026611187       +0.00053272934       +0.014338408       -0.0033651953       +0.0010394278       
-0.0015900420       +0.064384474       -0.0018178700       +0.054710117       -0.0037163016       +7.4357891e-05       
+0.0022761050       -0.059755025       -0.00091236016       +0.020774709       +0.0017814895       +0.00057838637       
+0.0019098403       -0.036837955       -2.7137402e-05       +0.0089094213       +0.0022040266       -0.0020890998       
+0.0020813451       -0.068936259       +0.0012521307       -0.025219704       -0.0022192183       -0.0018134988       
+0.0011680152       -0.062648843       -0.00084018867       +0.039293032       +0.0015146147       -0.00015426485       
-0.0023205984       +0.062088789       +0.00088083283       -0.020072044       -0.0035668295       -0.0022098101       
+0.00057607781       -0.044036076       -0.0016417510       +0.055129368       +0.0032169368       +0.00060587611       
+0.0024653418       -0.066383188       -0.00049567121       +0.010649902       +0.00074839235       -0.0011750658       
+0.0024115910       -0.064167527       +0.00075390014       -0.022318477       +0.00095521891       -0.0023432642       
+0.0010895077       -0.045157533       +0.0012090029       -0.062939926       +0.0028555789       -0.0023761898       
-0.00039638358       +0.018564447       +0.00015889903       +0.028685562       +0.0012507168       +0.00035720506       
-0.0019346378       +0.056175407       -0.00054818923       +0.039554679       -0.0019223649       -0.0016961591       
-0.0022696928       +0.054473631       -0.00053293212       +0.020601337       +0.00065828587       -0.0021575727       
+0.0021574268       -0.074241103       -0.0011737917       +0.048531584       +0.0025577340       +0.0021306324       
+0.00060042341       +0.0063948393       +0.00023510205       +0.014970856       +0.0017316081       +0.0019666302       
-0.00077610965       +0.036869453       +0.00046604635       -0.044641199       +0.0010142358       +0.0011889397       
-1.9177753e-05       -0.011634208       -0.0022200746       +0.054481384       -0.00069490175       -0.00065316450       
+0.00067625021       -0.047733390       -0.0010967484       +0.019629435       -0.0011091588       -0.0015031047       
+0.00043990216       -0.019002249       -0.0010770584       +0.0029096562       -0.00036665797       +0.00030128981       
-0.00035069022       +0.0070639486       -0.0023363608       +0.057309751       -0.0012360663       -0.0017416957       
-0.0010888445       +0.028543089       +0.0022155961       -0.081333571       -0.0035618961       -0.00067279094       
+0.0025862127       -0.076705608       -0.00057694865       +0.019772726       -0.0021971523       +0.0022721633       
+0.0019392996       -0.048348766       +0.0015141992       -0.041643251       +0.0036831632       +0.0015429824       
-0.00095377521       +0.041156267       +0.0023358392       -0.071699138       -0.0021237200       +0.00056411166       
+0.00081974938       -0.055551739       +0.00027170381       +0.0049287615       +0.0025730258       -0.0020165739       
-0.0017806706       +0.041484443       -0.0015232904       +0.038864685       +0.0010414152       +2.5953253e-05       
-0.0023686066       +0.081316112       -0.00042592965       +0.026504896       +0.0012725795       +0.0019180830       
+0.00049667732       -0.031750176       +0.0017429099       -0.034845545       +0.0012561749       -0.0012244991       
+0.00013404629       -0.031564785       +0.0016328365       -0.051650113       +0.0034219272       +1.9457003e-05       
-0.00032181379       -0.023359428       -0.00049103816       +0.010201843       -0.0024127927       +0.00090442668       
-0.0015724588       +0.044039808       +0.0010559317       -0.0090977656       -0.00077800819       +0.0015761470       
-0.0014922683       +0.034664179       +0.00078020396       -0.00028958361       -0.00061561392       +0.0015270286       
+0.0024204791       -0.088958730       -2.7031598e-05       +0.0070669209       -0.0023872873       +0.0013606458       
-0.00076667299       -0.0078106363       -0.00047019135       +0.0072447364       -0.0037482409       +0.00068076483       
+0.0016551128       -0.077022598       -0.00072941843       +0.026194244       -0.0012686940       -0.00079263301       
-1.0043453e-05       +0.029451825       +0.0014164353       -0.040435094       +0.0021784673       -0.00069108611       
-0.00088039272       +0.033706982       -0.0024766784       +0.078269706       +0.0015661643       +0.0024877031       
+0.0012071512       -0.010371345       -0.00038225390       +0.025472288       -0.0013910937       +0.00096770786       
-0.0021828616       +0.060781844       +0.0013091073       -0.033443001       +0.0023170108       +0.00017812802       
-0.0018585730       +0.041317712       +0.00040650785       -0.030338901       -0.0014656577       +0.00073035703       
+0.00011788948       +0.0077017720       -0.0012879201       +0.068369313       +0.0010015009       +0.0022197881       
+0.00076153509       -0.055973389       +0.00056742139       -0.021571141       -0.0026395880       -0.00099776805       
+0.0011159919       -0.061314732       +0.00084007218       -0.039467341       +0.0024792634       +0.0015861511       
+0.0015708683       -0.062589676       -0.0017554703       +0.045607317       +0.00042048986       +0.0013983347       
+0.0024686491       -0.078971578       -0.00089882063       +0.034171282       -0.0013539600       +0.0011839129       
-0.00036593402       +0.033144410       -0.00093975317       +0.0057307872       -0.00029864130       +0.0010916486       
+0.0010165561       -0.015029275       +0.0017412861       -0.039036660       +0.00039359610       +0.0018960811       
-0.0010194155       +0.061617019       -7.1861765e-05       +0.014095942       +0.00017957759       +0.0011829957       
-0.0016179732       +0.034696724       +0.00057309058       -0.039210150       +0.0011454279       +0.00014255452       
+0.0014323681       -0.061145210       -0.0015141462       +0.061556710       -0.00096318063       +0.0024186158       
+0.00035542271       -0.040035740       -0.00098464036       +0.017352963       +0.0028003968       -0.0016972170       
+0.00081477232       -0.044000651       -0.0018847655       +0.071102991       -0.0011694006       +0.00038454419       
+0.0015986572       -0.039152987       -7.5904022e-05       +0.027933421       -0.0025878541       +0.00080856031       
-0.0018099440       +0.043756633       +0.00088285924       -0.0087615464       -0.0017374787       +0.0023211250       
-8.1970611e-05       -0.0037422507       +0.0014886113       -0.018466437       -0.0022908523       +0.00038402493       
-0.00079846124       +0.049980929       -0.0015442190       +0.056439876       +0.00083473764       +0.0016482891       
+0.0023684156       -0.087488074       -0.00058670894       +0.014017699       +0.00015707673       +0.0013077457       
+0.0023215123       -0.062383307       +0.00085705388       -0.034999246       -0.0027997269       -0.00075845583       
-0.0020084121       +0.066831613       -0.0017347040       +0.053962085       +0.00059619226       +0.00092830055       
+0.0022959623       -0.078425063       -0.00096044942       +0.040745256       -0.0028158365       +0.0019994582       
-8.1657524e-06       +0.021476137       +0.0011092029       -0.011348262       -0.00058708408       +0.00044259368       
+0.0016001415       -0.071588543       +0.0013462235       -0.042682358       +0.00089471979       +0.0023722267       
-0.0013078986       +0.050683944       +0.0019883437       -0.049807975       -0.00024427723       -0.0017903558       
+0.00029058823       -0.016953964       -0.0015122526       +0.020059525       +0.0015972766       -0.0019047382       
+0.00058494602       -0.050284253       -0.00059281195       +0.026315534       +0.0012900899       -0.0020811569       
+0.0010278409       -0.0053193253       -0.00052324979       +0.00026910186       -0.0030065713       +0.00020216685       
+9.0231761e-05       +0.016375567       -0.0016133832       +0.030593500       -0.0019350731       -0.00025863919       
-0.0018355276       +0.074838612       -0.00065371617       +0.0043825923       -0.0028963195       -0.00048784115       
+0.0010447374       -0.061112717       +0.00066419543       -0.0091984283       -0.0029520104       -0.00056108355       
+0.0014613853       -0.040091384       +0.0016641107       -0.033444843       -0.0010093148       -0.00096343719       
-0.0012361723       +0.0091452116       -0.00043583689       +0.020127060       +0.0035164326       +0.0023847193       
+0.0020966357       -0.079425235       +0.00011258927       +0.012813759       -0.0027477584       -7.3292271e-05       
-0.0018637842       +0.039427239       -0.00071852225       +0.0092133967       +0.0018050282       -0.0011646737       
-0.0021748722       +0.060372819       -0.0014177061       +0.047405171       +0.0025253937       -0.00091377807       
-0.00041210719       +0.0062863366       -0.00017160143       +0.038893995       +0.0034266450       +0.0023081774       
+0.0017519403       -0.072304644       -0.0013820405       +0.050676973       -0.0021410030       -0.00062420633       
-0.0022780950       +0.053107172       -2.5683156e-05       +0.00012375965       +0.00037953520       +0.0016767403       
+0.0010625845       -0.049495408       +0.0018664105       -0.045680917       -0.0011383829       -0.0024106940       
+0.0021918074       -0.062179989       +0.0011580234       -0.047486795       +0.0036124699       -0.0021968971       
-0.00049876873       -0.0094793022       +0.0016640318       -0.060084402       -0.0027480472       +0.00073862988       
+0.00024137620       -0.030451252       -0.0015032131       +0.030056619       -0.0026914660       -0.0013015078       
+0.00076050354       -0.024053141       -0.0024864698       +0.069731438       -0.0023603209       -0.00055628811       
+0.00055364192       +0.013739727       +0.00064957768       -0.0095846982       +0.0014227769       -0.00097253886       
-0.0011732060       +0.036362977       -0.00094070810       +0.00075555487       +0.0022039008       +0.0014898207       
-0.0021238220       +0.076649275       -0.00066265852       +0.036939827       +0.0014629286       -0.0017108920       
+8.2485571e-05       -0.026030053       +0.00033323555       +0.014712941       -0.0029876405       +0.00078936560       
+1.9104822e-05       -0.0056938949       +0.00097875017       -0.062438779       -0.0027644469       -0.0012888112       
-0.0011359261       +0.049524392       -0.0010165050       +0.0069968697       -0.0027004968       +0.0018662457       
-0.00064416895       +0.0042727705       -0.00060968654       -0.0095312180       +7.0483085e-05       +0.0023843719       
+0.0012207517       -0.024231199       -0.0018379274       +0.071174728       -0.0023426540       -0.00018981135       
-0.00084247554       +0.0064930350       +0.00076253574       +0.00046270778       +0.0033189098       -0.00046189882       
-0.0020442553       +0.047346915       +0.00046561571       -0.00084963973       +0.0025522332       -5.6819496e-05       
-5.6545801e-05       -0.016381317       -0.0018222809       +0.074645576       -0.0019454845       -0.0015660440       
-0.00091722681       +0.024743842       +0.0020248771       -0.082124460       +4.9247229e-05       -0.0013988206       
+0.00087235483       -0.047423260       -0.0011113731       +0.056169677       -0.0019117117       +0.00071719432       
-0.00063720183       +0.028431916       +0.0020173126       -0.043669465       +0.0027850894       -0.00054085530       
-0.0014976692       +0.073214961       +0.00055049529       -0.025924166       +0.0028999489       -0.0022194406       
+0.00077353126       -0.023756694       +0.00018965930       +0.027153328       +0.0021236505       +0.00035558616       
-0.00011708514       -0.018528998       +0.0017375491       -0.068410395       -0.0010474161       +0.00035877396       
-0.0015250217       +0.069007688       +0.0014329888       -0.041746731       -0.00099096354       -0.0022255552       
+0.0013391500       -0.048501386       -0.00075410118       -0.0039931191       +0.0017376816       -0.00012825616       
+0.00058215165       -0.010299344       -0.00054629567       +0.049196232       +0.0016104179       +0.0018217559       
+0.0015535431       -0.074898896       +0.00076497055       -0.022139569       +0.0016393643       +0.0017799303       
-0.00032120248       -0.014546808       -0.0016326172       +0.039586249       +0.0017982718       -0.0013705055       
-0.00037450956       +0.038487249       -0.0013984992       +0.055180339       +0.0025192736       +0.0021404227       
+0.00073733079       -0.0076911774       +0.00046806578       -0.043564503       +0.0014225197       +0.0013567116       
-0.00011806975       +0.017938657       +0.0016219435       -0.027174729       -0.0012435834       +0.00012571205       
+0.00060882800       -0.0013643303       +0.0014070118       -0.021759047       -0.0018167388       +0.00039331876       
+9.6834853e-05       -0.012340956       +0.0018716381       -0.081387476       +0.0016041475       +0.0013324253       
+0.00098422131       -0.025086185       +2.0498442e-05       +0.031076927       +0.0022623733       +0.0022968669       
+0.00017752390       -0.018152605       +0.00090628851       +0.0016538522       -0.00068183575       +0.00083435413       
-0.00076177097       +0.0030258775       -0.00084061292       +0.049786630       -0.0011262861       -0.0010347405       
+9.2428481e-05       -0.016541724       +0.0011410669       -0.0074820924       +0.0016877755       -0.0018411785       
+2.2455751e-05       +0.011705990       +0.0019842083       -0.081642213       +0.0027563831       -0.0020770193       
-0.0013595723       +0.023816515       +0.00081551502       -0.0047678488       +0.0015404599       -0.0013337941       
-0.00062138650       +0.029528552       -0.0012787780       +0.067524367       -0.0027285839       -0.00033447591       
+0.00062222957       -0.00040456085       -0.0017083361       +0.036592004       +0.0015712713       +0.0017613758       
+0.00088803111       -0.039349797       +0.00053405278       -0.046463923       -0.0015330796       -0.00037907092       
+0.00024044411       -0.016919847       -0.0023942049       +0.063056020       +0.0015762108       -0.0023248582       
-0.00077448320       +0.012301929       -0.0016950161       +0.031182036       +0.0011360273       +0.00020546845       
-0.0026090114       +0.081165780       -0.00047343250       +0.019080250       +0.0035052657       -0.00080984673       
+0.0021651027       -0.056373109       +0.0011305834       -0.026979516       -0.0014196994       -0.0010059583       
+0.0014693888       -0.058961259       +0.0011348361       -0.056724100       +0.0027488441       +0.00036202551       
+0.00022885932       -0.024939436       +0.0019060612       -0.043301959       +0.0028570702       +0.00037558004       
+0.00023585854       +0.013611297       -0.00036652512       -0.015543310       -0.0012194740       +0.00088190527       
+0.0010160297       -0.023639831       +0.0020994575       -0.050785524       +0.00026097160       +0.0012440238       
-0.00028446187       -0.023097890       -9.6859192e-05       +0.015785386       -0.0011864611       +0.0019284118       
-0.0013599696       +0.041462654       +0.0014640970       -0.022776850       -0.0034676524       -0.0021688737       
-0.0016525093       +0.062116624       +0.0018075706       -0.065600447       -0.0036524059       +0.0020301755       
+0.00038879658       +0.020629997       -0.00068050865       +0.016452035       -0.0026427819       +0.0011048755       
-0.00020200152       +0.024842280       +0.0019617480       -0.047047290       -0.0027303055       -0.0010483275       
-0.0025141979       +0.076632030       +0.00055918466       -0.0084529042       -0.0026182603       +0.0017343779       
+0.0021966557       -0.056156982       +0.0011266675       -0.030790188       -0.0027050760       -0.00024236706       
+0.00073296265       -0.055503592       +0.00023848886       -0.013705108       -0.0017328543       +0.0017543078       
-0.0021865291       +0.083743329       +0.00092721961       -0.025067280       -0.00010169197       +0.0021057771       
+0.00018161274       +0.0072896727       +0.0015994234       -0.025556018       -0.00081783654       -0.00025161421       
-0.00042885503       +0.020285764       +0.0017652190       -0.079648122       -0.0018227358       +0.0010219096       
+0.0019481207       -0.042949189       -0.00086776391       +0.037807850       +0.0018808002       -0.0018882509       
-0.0015367918       +0.028166098       +0.00054549715       -0.036000240       -0.0016895183       +0.00062983457       
-0.00057785846       -0.010340975       +0.0013885661       -0.039664496       +0.0014946441       +0.00057833929       
-0.00086467492       +0.033429057       -0.00083914615       +0.056496947       -0.0014960534       -0.0013402706       
-0.00062982452       +0.018178512       +0.0010225658       -0.062888813       -0.0010258463       +0.00072795262       
-0.00042935619       -0.019265151       +0.00056839263       -0.024662649       -0.0028941546       -0.00046840034       
+0.00021297052       -0.038836441       -0.00043756325       +0.0024552886       +0.0016032556       -0.0018246720       
+0.00045286783       -0.018607160       +0.0021473699       -0.047854828       -0.0014203122       +0.0018133259       
+3.7016639e-05       -0.035728577       -7.7091593e-05       +0.0046161047       +0.0026948608       -0.00024188996       
-0.00095328894       +0.00018744208       -0.00045333758       +0.0024635244       -0.0026264364       -0.0024494436       
+0.0020192076       -0.085483817       +4.5405006e-05       -0.0052612143       -0.0015251961       -0.0010220000       
+0.00028621691       +0.017829020       -0.0013466475       +0.054958444       -0.00029028362       +0.00034774826       
-0.0023877688       +0.072742823       +0.00092750918       -0.019304403       -0.0026759219       +0.0022411039       
-0.0016137533       +0.072476509       -0.0012685779       +0.037009330       -7.0421708e-05       +0.00019203736       
-0.00070673968       +0.043845132       +0.0018433467       -0.049109674       -0.00077285763       +0.0012494092       
-0.0017285254       +0.070688513       +0.00027268094       -0.028738926       -0.0019468386       -0.0017681294       
-0.0023021533       +0.066276215       -0.0012413354       +0.034538957       +0.0028174065       +9.7835481e-05       
-0.00081381798       +0.026454421       -0.0023533912       +0.086097795       +0.0020613573       +0.00034853401       
-0.0026629426       +0.085496061       +5.1100078e-05       +8.2612530e-05       -0.0027608934       -0.0021266017       
-0.0014827781       +0.025218585       +0.0010845593       -0.047578130       +0.0022832104       -1.5088138e-06       
-9.8817007e-05       +0.0014353078       +0.00024668299       -0.042158973       +0.0016672451       +0.0020964512       
+0.0012459690       -0.035144134       +0.0023433620       -0.074622340       +0.0030731289       -0.00033952348       
+0.00022342945       +0.024468196       -0.0011001234       +0.034160340       -0.0033730489       -0.0014081806       
-0.0022215665       +0.075587236       +0.00098553452       -0.043839652       -0.0015534814       +0.0020520293       
+0.0011865453       -0.036830178       +0.00092428154       -0.00024406597       +0.0012866548       -0.00026124584       
-0.00061023603       +0.029509700       -0.0021278500       +0.050139584       +0.0031828681       +0.0023424640       
-0.0013942102       +0.033009672       +0.0015956071       -0.031593080       +0.0018419372       -0.00058917843       
-0.0024215267       +0.077552412       -0.00090735016       +0.019824343       +0.00028786402       +0.0019491086       
-0.0016588763       +0.052759612       +0.0017714050       -0.040891058       -0.0012838468       -0.0023564022       
+0.00046103728       -0.028536412       -0.00041969823       -0.017481273       -0.00054328741       +0.0011413685       
+0.00055608448       -0.035568213       -0.0014797976       +0.067472512       +0.0021087405       +0.00085504627       
-0.0017388123       +0.041832217       -0.0014687202       +0.059063646       +0.0028356939       +0.00075421182       
+2.2939471e-06       -0.026033215       -0.0011354102       +0.017872096       -0.0023420271       +0.00073499085       
+0.00063678753       -0.018457384       +0.0020412503       -0.043068390       -0.0021151698       -0.00087099011       
+0.00055634815       -0.030438810       +0.0018738164       -0.038866980       +0.0016778992       -0.0023890374       
-0.0010200160       -0.00011691763       -0.00011147774       +0.0038393304       +0.0024637070       -0.00029021325       
-0.00075432767       +0.043587184       +0.0019629272       -0.053804485       +0.0033415523       +0.0011576386       
-0.0014581390       +0.045774467       -0.0021807374       +0.061565807       +0.0028311892       +0.0024792397       
+0.0016993123       -0.034340039       +0.0014431546       -0.041565891       +0.0034051967       -0.0016559809       
+0.0018036463       -0.069927979       +0.00092705209       -0.047029580       +0.0030747710       +0.00059943406       
-0.0020554039       +0.045429711       -0.00051271923       +0.0064226696       +0.00088224591       +0.0016338079       
+0.0018528635       -0.051106950       +0.00018283206       +0.018196362       +0.00066885441       -0.00070042600       
-0.00090313263       +0.029494916       +0.0025011376       -0.081360479       -0.0022031436       -0.0018680295       
-0.0016399226       +0.062207497       +0.0019281745       -0.058372305       -0.0018942574       +0.00019650834       
+0.00010952479       +0.017628521       +0.0011634691       -0.059353932       -0.0026102950       +0.00088978186       
+7.6287957e-05       +0.015334685       -0.0022545377       +0.064881897       -0.0017592392       +0.0021687151       
+0.0011278370       -0.062596525       +0.00071639004       -0.034776670       -0.0011432151       -0.0017889306       
-0.0022790391       +0.065520668       -0.00078352215       +0.038331739       +0.00064013672       +0.00019766325       
+0.00061846116       -0.033390413       -0.0022997526       +0.078927279       +0.0021890501       +0.0015256261       
+0.00018760935       +0.0089777023       -0.0017503749       +0.076153327       +0.0027652045       +5.4496017e-05       
-0.00082179546       +0.043024829       +0.0021412567       -0.070905753       +0.0024774634       +0.00095422085       
+0.00092518414       -0.055116854       +0.0014717197       -0.043429806       +0.0034276378       +0.0013440492       
-0.00052777097       -0.0059085859       -0.0019686295       +0.060859997       -0.00058761999       +0.0016345927       
+0.00027079849       +0.015098403       +0.0017486717       -0.065583796       +0.0020030633       -0.00063872926       
+0.0011188741       -0.053479765       +0.00096891970       -0.0081440726       +0.0037520792       +0.00085441787       
-0.0017472538       +0.039491556       -0.0013888276       +0.055009063       +0.0037249725       +0.00056143156       
+0.00021233591       -0.016535316       +0.00020585856       +0.026559211       -1.7893827e-05       +0.00040255624       
+0.0012586011       -0.035300862       +0.00025726408       -0.038163757       +0.0035740524       +0.0010328087       
+0.0010777120       -0.063137117       -0.00073407130       +0.016020754       +0.0015660896       -0.0013903585       
-0.0011698365       +0.019949358       +0.00091382170       -0.052111023       -0.0019235721       +0.0018102348       
-0.00012760157       +0.010893040       +0.0013743386       -0.014095197       +0.0030267058       +6.7147267e-05       
-0.00055861460       +0.012452245       +0.0025647715       -0.084306080       +0.0022386958       -0.0012557951       
+0.00035597118       -0.0055909666       -0.0010663183       +0.0023787853       +0.0011780992       -0.00059826310       
-0.00097835688       +0.0085242069       +0.0015292280       -0.060463159       +0.0021827043       -0.00027567654       
+0.00056335421       +0.0084669548       +0.00016125471       -0.026570686       -0.0023806563       +0.00076858787       
-0.0015095408       +0.035003341       -0.0012627076       +0.059502932       +0.0034496428       -0.0024360949       
-0.00049039856       +0.015300435       +0.0015136344       -0.019467145       -0.0011765470       +0.0020431489       
-0.00022879808       +0.037942297       +0.00043750677       +0.00089233403       +0.0021313670       +0.0013346215       
-0.00033287787       +0.014425350       +0.0026264924       -0.079651958       +0.0017827405       +0.00023119643       
+0.0016927389       -0.058673108       -0.0012513330       +0.018555722       -0.0027310461       +0.0011563066       
+0.0018029912       -0.069756603       +0.0015251151       -0.056816411       -0.0021411027       -0.0018434496       
+0.0010685401       -0.051833084       -0.0019654750       +0.057011742       -0.0011842226       +0.0010737935       
+0.00066204275       -0.042643060       -0.00097906430       +0.0085912752       +0.0016032976       -0.00092130286       
-0.00030013400       +0.039729509       -0.00062977106       +0.033771585       -0.00059557820       -0.00040632004       
-0.0013376922       +0.014541878       -0.00093401087       +0.026072550       +0.00028516897       +0.00083587252       
+0.00017670856       +0.0054329819       +0.0017458407       -0.030838904       -0.0016592740       -0.00031219137       
+0.00093605240       -0.0019126195       -0.00092672410       +0.016256317       -0.0024175059       -0.0021172752       
-0.0015602833       +0.066172045       +0.0013454193       -0.055636617       +0.0014109098       +0.0016812830       
-0.0010636138       +0.050355204       -0.00032854166       +0.036729265       -0.00032620143       -0.00012607179       
+0.0015072940       -0.056448260       +0.00020191873       +0.020616547       -0.0016567132       +0.00071187129       
-0.0010413261       +0.059288935       +0.00077792198       -0.010100532       -0.0028118444       -0.0013156206       
+0.0017773713       -0.076740979       +0.0011460156       -0.035413974       +0.0011744052       -0.00013472182       
-0.0012549760       +0.048268504       +0.00087849815       -0.054381956       -0.0026831569       -0.00031622280       
-0.0013429904       +0.020916956       +0.0014194986       -0.033634046       -0.0019681027       +0.0019052232       
+0.00018256656       -0.024163137       -8.7124902e-05       -0.026495860       +0.0036557467       -0.00060425472       
-0.0011639572       +0.010484358       +0.0013012460       -0.044891805       +0.00084994742       -0.0014994587       
+0.0018477972       -0.070782685       +0.0010143480       -0.014848554       +7.9233395e-05       +0.0022792214       
-0.0012486705       +0.069475306       -0.00026342402       +0.0075488786       +0.0031401033       -0.0013885510       
+0.00073616004       -0.027820996       +0.0019535397       -0.082158582       -0.0017289011       -0.00081910971       
-0.0023609681       +0.066942009       +0.00047412634       -0.028189326       +0.0010674624       +0.0015463038       
+0.00048388516       -0.040885093       +0.0010714221       -0.016020089       -0.0037590810       +0.0021090903       
+0.0017322622       -0.058127788       +0.0019871474       -0.058069311       -0.0019163131       -0.0015802640       
-0.00071020383       +0.0014501157       -0.0018958969       +0.068274417       +0.0037720658       +0.0021661725       
+0.0019409116       -0.050400867       +0.0014312842       -0.033899563       -0.0036315378       -0.00022367659       
+0.00028545984       -0.033913317       +0.0011160559       -0.053687968       -0.00069624499       -0.00099342112       
+0.0023413239       -0.068310629       -0.0012218942       +0.036148858       -0.0030454490       +0.00018257018       
-0.0020176673       +0.080615934       -0.0010382507       +0.037668222       +0.00028913438       +0.0012640177       
-0.0019070647       +0.074009679       +0.00017961165       -0.025023785       -0.0037120251       +0.00091853309       
-0.00044680246       +0.026093123       -0.00083813747       -0.0038425141       -0.0023497274       -0.0012522986       
-0.0013648336       +0.042527290       +0.00029076697       +0.020469277       +0.00049001674       -0.0016372781       
+0.0015355424       -0.059600805       +0.0019831758       -0.059095280       +0.00097409064       -0.0016148539       
-0.0014530170       +0.047482404       +0.0022325683       -0.071620372       -0.00096379236       -0.0018042110       
+0.0013212177       -0.035298325       -0.0010532811       +0.0067511413       -0.0027787667       -0.0010623554       
-0.0022542925       +0.082405502       -0.00010306741       -0.010992024       -0.0010486008       -0.00047776061       
+0.0019254461       -0.076701153       -0.0013442759       +0.041089129       +0.00093638027       -0.0024875865       
+0.0018442592       -0.035306984       -0.00085924295       +0.024454046       -0.0021669442       +0.00063534431       
-0.00043621148       +0.033984956       +0.0019690001       -0.071694121       +0.0032115057       -0.00019739106       
-0.0019725460       +0.040144130       -0.00043597914       +0.020832647       +0.0023540797       +0.0021133656       
-0.0010405627       +0.035909772       -0.0010856027       +0.0054834172       -0.00080420483       +0.0016561459       
+0.00056363211       +0.0048955087       +0.00085247848       -0.0038711855       -0.00092393139       +0.0015088355       
+6.3455470e-05       -0.018822943       +0.0019383390       -0.043707038       -0.0027812534       -0.00012216295       
-0.0012078069       +0.041926192       -0.0020925389       +0.051201048       -0.0012240835       +0.00085372964       
+0.00051397278       -0.00088449405       -0.0016025182       +0.027857438       -0.0020559685       -0.00076079254       
-0.0012088473       +0.058313834       +0.0016185729       -0.040931001       -0.0011016858       -0.00041039702       
-0.0018880219       +0.039374187       +0.0011194598       -0.037230140       +0.00073713087       +0.0020959723       
-0.00031826891       -0.0089614087       +0.0018316416       -0.041058519       +0.00068477919       -0.0013695978       
-0.0013177854       +0.066539282       -0.00096188602       +0.040602248       -0.0030561607       +0.0023157279       
-0.0020999781       +0.081923038       +0.0010748051       -0.033625470       -0.0010199102       -0.0013545606       
-3.6031614e-05       +0.025192551       -0.0018639865       +0.064379754       -0.0018871580       +0.0011335691       
+0.00054771551       -0.047404615       -0.00062778457       +0.0066851696       +0.0010107720       +0.0018719540       
-0.0020128206       +0.054424474       -0.0014213145       +0.054808909       +0.0017348064       +0.0017362685       
-0.00095379484       +0.051895059       +0.0013065760       -0.057378426       +1.0977302e-05       +0.00076753302       
+0.0020906983       -0.045010578       +0.00051664430       -0.013442878       -0.0014549737       -0.00093766802       
-0.0014600368       +0.039875248       -0.0018874473       +0.073495470       +0.00057651620       +0.0010076123       
-0.00019799588       -0.011210708       +0.0022796584       -0.067050272       -0.0026968569       +0.0022705409       
-0.0012203338       +0.047529302       -0.00016646192       -0.024089093       +2.4827401e-05       -0.0011188440       
-0.00075363006       +0.012215098       +0.0020918490       -0.049863804       -0.00053233985       +0.0017078069       
+0.00071725169       -0.051955718       -0.0012001199       +0.037810688       +0.0033831379       +0.00079018608       
-0.00096549227       +0.058507713       +3.8922167e-07       -0.015567938       -0.0023509089       -0.00099289823       
-0.0015500104       +0.047086256       -0.0021166260       +0.059712463       -0.0032095485       +0.0014339699       
+0.0016349812       -0.070186505       +0.0012977247       -0.030354737       -0.0021146729       +0.00083216056       
-0.00080017935       +0.039275483       -0.0020020521       +0.077272123       -0.0036870123       -0.00091585405       
-0.0012961390       +0.053795174       -0.0020832410       +0.061621567       +0.00098067326       -0.00060939008       
+0.0013801303       -0.035067879       +0.0020069275       -0.050980108       +0.00034760629       +0.0019012144       
+0.00093513440       -0.059911961       +0.00022440958       -0.017230120       -0.0029909777       -0.0016026893       
-0.0024729360       +0.071583814       +0.00023228256       +0.0041750675       +0.0019271933       +0.0016702082       
-0.00055357108       +0.028393382       +0.0013987976       -0.070135831       -0.0035822496       -0.0012196731       
-0.00064399182       +0.017804642       -0.0015940235       +0.023393837       -9.4315131e-05       -0.00082758991       
-6.7558200e-05       -0.023940140       +0.0017075322       -0.058971576       +0.00051877180       -0.0021815001       
-0.0020099742       +0.080151342       -0.0011291226       +0.037956170       -0.0035119461       +0.0010611834       
-0.00018334282       -0.012416088       -0.0013883302       +0.066678971       -0.0036496699       +0.00019642360       
-0.0011507108       +0.038792506       -0.00067175562       -0.0089128889       +0.0036971718       -0.00026262784       
+0.0019993747       -0.046455184       +0.0010348277       -0.022790046       -0.00090191904       +0.0021772717       
+0.00014501197       -0.021882828       +0.0011639730       -0.010522247       -0.0029858623       +0.00035119830       
+0.00074085069       -0.034609431       +0.0023831410       -0.079225192       -0.0019916056       -0.0015926993       
+0.0016561402       -0.054820972       -0.0020833014       +0.064460363       -0.0010821501       -0.00021259908       
+0.00056452665       -0.030531938       +0.0013619229       -0.068447746       +0.0026331871       -0.00065050634       
+0.00019116389       -0.025944340       -0.0016637077       +0.070190816       +0.0020762553       -0.00011269691       
+0.00063331800       +0.0078561963       +0.00099218765       -0.016746993       +0.0018772824       -0.00089882118       
-0.0017477383       +0.073751820       -0.0013400024       +0.037441192       -0.0010770801       +0.0017643292       
+0.0010533256       -0.021675384       -0.00027522584       +0.038189292       -2.2159281e-06       -0.0019384540       
+0.0022099163       -0.085409751       -5.4781418e-05       -0.0088934399       +0.0014145891       +0.00013211537       
+0.00074292966       -0.011029299       +0.0011179681       -0.062322629       -0.00099617204       -0.0016278614       
+0.00065956971       -0.027691090       -0.0020963514       +0.047122488       +0.0027316783       +0.0021846716       
-0.00073711942       -0.0091120085       -0.00064670479       +0.022605055       -0.0019819807       +0.0019845945       
